,Concurso,Jogo,HG,Home,S,Away,AG,Dia,Res,H_Goals_Scored,A_Goals_Scored,H_Goals_Against,A_Goals_Against
5888,Concurso 421 (05/07/2010),10,0,MATONENSE/SP, ,GUARIBA/SP,1,Domingo ,A,0,0,0,0
5889,Concurso 421 (05/07/2010),11,6,PRIMAVERA/SP, ,SUMARÉ/SP,2,Domingo ,H,0,0,2,0
5890,Concurso 421 (05/07/2010),12,1,ELOSPORT/SP, ,CAPIVARIANO/SP,0,Domingo ,H,3,1,3,3
5891,Concurso 421 (05/07/2010),13,5,BRASILIS/SP, ,INTER LIMEIRA/SP,0,Domingo ,H,0,6,0,13
5892,Concurso 421 (05/07/2010),14,2,S. BERNARDO/SP, ,SÃO VICENTE/SP,5,Domingo ,A,0,0,0,0
5893,Concurso 422 (15/07/2010),1,0,HOLANDA, ,ESPANHA,0,Domingo ,D,5,6,1,3
5894,Concurso 422 (15/07/2010),2,2,URUGUAI, ,ALEMANHA,3,Sábado ,A,2,10,3,0
5895,Concurso 422 (15/07/2010),3,1,FLAMENGO/RJ, ,BOTAFOGO/RJ,0,Quarta-feira ,H,34,35,16,29
5896,Concurso 422 (15/07/2010),4,0,CEARÁ/CE, ,CORINTHIANS/SP,0,Quarta-feira ,D,30,22,18,26
5897,Concurso 422 (15/07/2010),5,0,ATLÉTICO/PR, ,CRUZEIRO/MG,2,Quarta-feira ,A,26,34,17,32
5898,Concurso 422 (15/07/2010),6,1,BRASILIENSE/DF, ,AMÉRICA/MG,1,Terça-feira ,D,38,20,17,33
5899,Concurso 422 (15/07/2010),7,2,FIGUEIRENSE/SC, ,VILA NOVA/GO,0,Terça-feira ,H,34,23,25,38
5900,Concurso 422 (15/07/2010),8,1,IPATINGA/MG, ,SPORT/PE,3,Terça-feira ,A,31,27,28,33
5901,Concurso 422 (15/07/2010),9,3,SÃO CAETANO/SP, ,SANTO ANDRÉ/SP,2,Terça-feira ,H,34,29,22,41
5902,Concurso 422 (15/07/2010),10,3,ICASA/CE, ,PARANÁ/PR,0,Terça-feira ,H,18,22,14,34
5903,Concurso 422 (15/07/2010),11,0,GUARANI/SP, ,INTERNACIONAL/RS,3,Quarta-feira ,A,21,27,20,27
5904,Concurso 422 (15/07/2010),12,1,SÃO PAULO/SP, ,AVAÍ/SC,2,Quarta-feira ,A,36,28,16,40
5905,Concurso 422 (15/07/2010),13,1,GRÊMIO/RS, ,VITÓRIA/BA,1,Quarta-feira ,D,46,17,19,25
5906,Concurso 422 (15/07/2010),14,0,GOIÁS/GO, ,VASCO DA GAMA/RJ,0,Quarta-feira ,D,36,27,28,27
5907,Concurso 423 (19/07/2010),1,0,SANTOS/SP, ,FLUMINENSE/RJ,1,Domingo ,A,41,25,30,23
5908,Concurso 423 (19/07/2010),2,2,INTERNACIONAL/RS, ,CEARÁ/CE,1,Domingo ,H,41,28,19,23
5909,Concurso 423 (19/07/2010),3,0,ATLÉTICO/GO, ,FLAMENGO/RJ,1,Domingo ,A,45,34,25,25
5910,Concurso 423 (19/07/2010),4,1,AMÉRICA/MG, ,NÁUTICO/PE,2,Sábado ,A,25,30,19,37
5911,Concurso 423 (19/07/2010),5,2,VILA NOVA/GO, ,IPATINGA/MG,2,Sábado ,D,24,18,31,34
5912,Concurso 423 (19/07/2010),6,3,PORTUGUESA DESPORTOS/SP, ,ICASA/CE,1,Sábado ,H,25,4,21,10
5913,Concurso 423 (19/07/2010),7,1,SPORT/PE, ,PONTE PRETA/SP,1,Sábado ,D,32,18,29,36
5914,Concurso 423 (19/07/2010),8,2,GRÊMIO PRUDENTE/SP, ,GRÊMIO/RS,0,Domingo ,H,4,26,0,30
5915,Concurso 423 (19/07/2010),9,3,VASCO/RJ, ,ATLÉTICO/PR,1,Sábado ,H,24,18,7,33
5916,Concurso 423 (19/07/2010),10,1,BOTAFOGO/RJ, ,GUARANI/SP,1,Domingo ,D,35,21,36,38
5917,Concurso 423 (19/07/2010),11,4,AVAÍ/SC, ,PALMEIRAS/SP,2,Domingo ,H,41,27,23,27
5918,Concurso 423 (19/07/2010),12,1,CRUZEIRO/MG, ,GOIÁS/GO,0,Domingo ,H,42,26,29,36
5919,Concurso 423 (19/07/2010),13,3,VITÓRIA/BA, ,SÃO PAULO/SP,2,Sábado ,H,37,28,23,31
5920,Concurso 423 (19/07/2010),14,1,CORINTHIANS/SP, ,ATLÉTICO/MG,0,Domingo ,H,33,35,28,32
5921,Concurso 424 (26/07/2010),1,1,SANTOS/SP, ,SÃO PAULO/SP,0,Domingo ,H,38,30,28,32
5922,Concurso 424 (26/07/2010),2,1,INTERNACIONAL/RS, ,FLAMENGO/RJ,0,Domingo ,H,39,35,20,20
5923,Concurso 424 (26/07/2010),3,0,GOIÁS/GO, ,ATLÉTICO/PR,2,Domingo ,A,33,18,25,34
5924,Concurso 424 (26/07/2010),4,3,NÁUTICO/PE, ,BAHIA/BA,2,Sábado ,H,29,29,21,28
5925,Concurso 424 (26/07/2010),5,2,SÃO CAETANO/SP, ,ASA/AL,0,Sábado ,H,35,4,22,3
5926,Concurso 424 (26/07/2010),6,2,CORITIBA/PR, ,SPORT/PE,1,Sábado ,H,34,28,21,32
5927,Concurso 424 (26/07/2010),7,0,RIO BRANCO/AC, ,FORTALEZA/CE,0,Domingo ,D,15,20,3,30
5928,Concurso 424 (26/07/2010),8,0,AVAÍ/SC, ,ATLÉTICO/MG,0,Sábado ,D,42,31,23,33
5929,Concurso 424 (26/07/2010),9,0,GRÊMIO PRUDENTE/SP, ,VITÓRIA/BA,0,Sábado ,D,6,18,0,26
5930,Concurso 424 (26/07/2010),10,3,CORINTHIANS/SP, ,GUARANI/SP,1,Domingo ,H,32,22,28,38
5931,Concurso 424 (26/07/2010),11,2,VASCO DA GAMA/RJ, ,ATLÉTICO/GO,0,Sábado ,H,26,32,21,25
5932,Concurso 424 (26/07/2010),12,0,CEARÁ/CE, ,PALMEIRAS/SP,0,Domingo ,D,28,28,17,29
5933,Concurso 424 (26/07/2010),13,2,CRUZEIRO/MG, ,GRÊMIO/RS,2,Domingo ,D,39,26,28,32
5934,Concurso 424 (26/07/2010),14,1,BOTAFOGO/RJ, ,FLUMINENSE/RJ,1,Domingo ,D,34,26,37,22
5935,Concurso 425 (02/08/2010),1,0,FLAMENGO/RJ, ,VASCO DA GAMA/RJ,0,Domingo ,D,34,27,15,27
5936,Concurso 425 (02/08/2010),2,1,PALMEIRAS/SP, ,CORINTHIANS/SP,1,Domingo ,D,35,19,23,25
5937,Concurso 425 (02/08/2010),3,0,INTERNACIONAL/RS, ,GRÊMIO/RS,0,Domingo ,D,32,27,19,31
5938,Concurso 425 (02/08/2010),4,2,BAHIA/BA, ,FIGUEIRENSE/SC,2,Sábado ,D,27,31,17,25
5939,Concurso 425 (02/08/2010),5,4,PARANÁ/PR, ,NÁUTICO/PE,0,Sábado ,H,23,32,29,36
5940,Concurso 425 (02/08/2010),6,3,IPATINGA/MG, ,BRASILIENSE/DF,1,Sábado ,H,30,26,31,28
5941,Concurso 425 (02/08/2010),7,2,ASA/AL, ,AMÉRICA/MG,1,Sábado ,H,8,21,5,34
5942,Concurso 425 (02/08/2010),8,1,ATLÉTICO/GO, ,GUARANI/SP,1,Sábado ,D,40,22,25,38
5943,Concurso 425 (02/08/2010),9,1,GRÊMIO PRUDENTE/SP, ,SANTOS/SP,2,Domingo ,A,6,32,0,36
5944,Concurso 425 (02/08/2010),10,4,AVAÍ/SC, ,GOIÁS/GO,1,Domingo ,H,42,22,20,36
5945,Concurso 425 (02/08/2010),11,3,FLUMINENSE/RJ, ,ATLÉTICO/PR,1,Sábado ,H,26,19,25,34
5946,Concurso 425 (02/08/2010),12,2,SÃO PAULO/SP, ,CEARÁ/CE,1,Sábado ,H,36,29,18,25
5947,Concurso 425 (02/08/2010),13,1,VITÓRIA/BA, ,BOTAFOGO/RJ,3,Domingo ,A,38,32,23,26
5948,Concurso 425 (02/08/2010),14,0,ATLÉTICO/MG, ,CRUZEIRO/MG,1,Domingo ,A,31,35,24,28
5949,Concurso 426 (09/08/2010),1,1,CORINTHIANS/SP, ,FLAMENGO/RJ,0,Domingo ,H,32,35,28,21
5950,Concurso 426 (09/08/2010),2,1,SANTOS/SP, ,INTERNACIONAL/RS,0,,H,36,29,27,27
5951,Concurso 426 (09/08/2010),3,1,GRÊMIO/RS, ,FLUMINENSE/RJ,2,Domingo ,A,45,25,19,21
5952,Concurso 426 (09/08/2010),4,0,PARANÁ/PR, ,CORITIBA/PR,1,Sábado ,A,26,24,29,40
5953,Concurso 426 (09/08/2010),5,1,NÁUTICO/PE, ,SPORT/PE,1,Sábado ,D,30,28,22,33
5954,Concurso 426 (09/08/2010),6,3,BRASILIENSE/DF, ,VILA NOVA/GO,0,Sábado ,H,39,19,18,40
5955,Concurso 426 (09/08/2010),7,0,ASA/AL, ,BAHIA/BA,1,Sábado ,A,10,31,6,29
5956,Concurso 426 (09/08/2010),8,4,GUARANI/SP, ,AVAÍ/SC,1,Sábado ,H,19,29,22,40
5957,Concurso 426 (09/08/2010),9,0,CEARÁ/CE, ,ATLÉTICO/GO,0,Domingo ,D,27,29,13,27
5958,Concurso 426 (09/08/2010),10,1,GOIÁS/GO, ,PALMEIRAS/SP,1,Domingo ,D,33,28,26,27
5959,Concurso 426 (09/08/2010),11,1,FORTALEZA/CE, ,PAYSANDU/PA,1,Sábado ,D,44,25,28,42
5960,Concurso 426 (09/08/2010),12,1,VASCO DA GAMA/RJ, ,VITÓRIA/BA,0,Domingo ,H,26,17,17,24
5961,Concurso 426 (09/08/2010),13,1,ATLÉTICO/PR, ,SÃO PAULO/SP,1,Domingo ,D,24,28,19,32
5962,Concurso 426 (09/08/2010),14,3,BOTAFOGO/RJ, ,ATLÉTICO/MG,0,Sábado ,H,34,28,34,31
5963,Concurso 427 (16/08/2010),1,3,FLUMINENSE/RJ, ,INTERNACIONAL/RS,0,Domingo ,H,28,28,26,27
5964,Concurso 427 (16/08/2010),2,2,SÃO PAULO/SP, ,CRUZEIRO/MG,2,Domingo ,D,38,33,17,27
5965,Concurso 427 (16/08/2010),3,4,VITÓRIA/BA, ,SANTOS/SP,2,Domingo ,H,38,33,26,36
5966,Concurso 427 (16/08/2010),4,2,CORITIBA/PR, ,BAHIA/BA,0,Sábado ,H,31,30,21,29
5967,Concurso 427 (16/08/2010),5,1,NÁUTICO/PE, ,PORTUGUESA DESPORTOS/SP,0,Sábado ,H,29,27,21,33
5968,Concurso 427 (16/08/2010),6,1,AMÉRICA/MG, ,PARANÁ/PR,0,Sábado ,H,23,21,21,34
5969,Concurso 427 (16/08/2010),7,0,SÃO RAIMUNDO/PA, ,PAYSANDU/PA,2,Domingo ,A,12,25,14,42
5970,Concurso 427 (16/08/2010),8,0,ATLÉTICO/GO, ,BOTAFOGO/RJ,2,Sábado ,A,39,34,25,26
5971,Concurso 427 (16/08/2010),9,2,GRÊMIO/RS, ,GOIÁS/GO,0,Domingo ,H,45,22,20,40
5972,Concurso 427 (16/08/2010),10,3,ATLÉTICO/MG, ,GUARANI/SP,1,Sábado ,H,29,21,24,35
5973,Concurso 427 (16/08/2010),11,1,GRÊMIO PRUDENTE/SP, ,VASCO DA GAMA/RJ,2,Domingo ,A,7,26,2,26
5974,Concurso 427 (16/08/2010),12,1,FLAMENGO/RJ, ,CEARÁ/CE,0,Sábado ,H,33,30,15,25
5975,Concurso 427 (16/08/2010),13,2,PALMEIRAS/SP, ,ATLÉTICO/PR,0,Sábado ,H,35,19,23,33
5976,Concurso 427 (16/08/2010),14,3,AVAÍ/SC, ,CORINTHIANS/SP,2,Domingo ,H,45,20,19,26
5977,Concurso 428 (23/08/2010),1,2,VASCO DA GAMA/RJ, ,FLUMINENSE/RJ,2,Domingo ,D,27,27,16,20
5978,Concurso 428 (23/08/2010),2,2,SANTOS/SP, ,ATLÉTICO/MG,0,Domingo ,H,35,26,24,30
5979,Concurso 428 (23/08/2010),3,2,CEARÁ/CE, ,GRÊMIO/RS,1,Sábado ,H,25,27,12,30
5980,Concurso 428 (23/08/2010),4,1,BAHIA/BA, ,BRASILIENSE/DF,1,Sábado ,D,29,26,16,27
5981,Concurso 428 (23/08/2010),5,5,IPATINGA/MG, ,CORITIBA/PR,1,Sábado ,H,32,22,29,36
5982,Concurso 428 (23/08/2010),6,1,GUARATINGUETÁ/SP, ,AMÉRICA/MG,3,Sábado ,A,10,22,14,36
5983,Concurso 428 (23/08/2010),7,1,PAYSANDU/PA, ,FORTALEZA/CE,1,Domingo ,D,31,20,28,30
5984,Concurso 428 (23/08/2010),8,0,GUARANI/SP, ,PALMEIRAS/SP,0,Domingo ,D,22,27,22,26
5985,Concurso 428 (23/08/2010),9,1,INTERNACIONAL/RS, ,ATLÉTICO/GO,1,Domingo ,D,30,27,19,25
5986,Concurso 428 (23/08/2010),10,1,GOIÁS/GO, ,GRÊMIO PRUDENTE/SP,2,Sábado ,A,32,4,25,11
5987,Concurso 428 (23/08/2010),11,0,CRUZEIRO/MG, ,VITÓRIA/BA,1,Domingo ,A,39,15,29,22
5988,Concurso 428 (23/08/2010),12,1,BOTAFOGO/RJ, ,AVAÍ/SC,0,Sábado ,H,34,28,32,41
5989,Concurso 428 (23/08/2010),13,1,ATLÉTICO/PR, ,FLAMENGO/RJ,0,Domingo ,H,25,33,18,20
5990,Concurso 428 (23/08/2010),14,3,CORINTHIANS/SP, ,SÃO PAULO/SP,0,Domingo ,H,32,28,28,33
5991,Concurso 429 (30/08/2010),1,1,INTERNACIONAL/RS, ,BOTAFOGO/RJ,0,Sábado ,H,29,34,19,25
5992,Concurso 429 (30/08/2010),2,1,ATLÉTICO/MG, ,PALMEIRAS/SP,2,Domingo ,A,32,25,25,24
5993,Concurso 429 (30/08/2010),3,1,VASCO DA GAMA/RJ, ,CRUZEIRO/MG,1,Sábado ,D,28,32,18,26
5994,Concurso 429 (30/08/2010),4,2,FIGUEIRENSE/SC, ,CORITIBA/PR,0,Sábado ,H,32,19,25,39
5995,Concurso 429 (30/08/2010),5,2,PORTUGUESA DESPORTOS/SP, ,BAHIA/BA,4,Sábado ,A,26,28,21,29
5996,Concurso 429 (30/08/2010),6,2,SANTO ANDRÉ/SP, ,SPORT/PE,2,Sábado ,D,24,29,25,34
5997,Concurso 429 (30/08/2010),7,3,VILA NOVA/GO, ,BRAGANTINO/SP,1,Sábado ,H,25,8,31,22
5998,Concurso 429 (30/08/2010),8,2,ATLÉTICO/GO, ,AVAÍ/SC,2,Domingo ,D,36,26,25,39
5999,Concurso 429 (30/08/2010),9,2,CEARÁ/CE, ,GRÊMIO PRUDENTE/SP,2,Sábado ,D,23,6,10,12
6000,Concurso 429 (30/08/2010),10,1,ATLÉTICO/PR, ,GRÊMIO/RS,1,Domingo ,D,24,25,15,29
6001,Concurso 429 (30/08/2010),11,2,GUARANI/SP, ,FLAMENGO/RJ,1,Domingo ,H,21,31,20,20
6002,Concurso 429 (30/08/2010),12,2,SANTOS/SP, ,GOIÁS/GO,0,Sábado ,H,36,20,22,41
6003,Concurso 429 (30/08/2010),13,2,CORINTHIANS/SP, ,VITÓRIA/BA,1,Domingo ,H,35,16,25,20
6004,Concurso 429 (30/08/2010),14,2,FLUMINENSE/RJ, ,SÃO PAULO/SP,2,Domingo ,D,30,26,22,35
6005,Concurso 430 (06/09/2010),1,0,FLAMENGO/RJ, ,SANTOS/SP,0,Domingo ,D,31,33,15,34
6006,Concurso 430 (06/09/2010),2,5,CORINTHIANS/SP, ,GOIÁS/GO,1,Sábado ,H,35,19,26,40
6007,Concurso 430 (06/09/2010),3,2,BOTAFOGO/RJ, ,GRÊMIO/RS,2,Sábado ,D,33,24,31,30
6008,Concurso 430 (06/09/2010),4,1,PORTUGUESA DESPORTOS/SP, ,SPORT/PE,2,Sábado ,A,27,31,24,35
6009,Concurso 430 (06/09/2010),5,1,PARANÁ/PR, ,FIGUEIRENSE/SC,1,Sábado ,D,24,33,27,27
6010,Concurso 430 (06/09/2010),6,1,BRASILIENSE/DF, ,AMÉRICA/RN,0,Sábado ,H,39,18,16,37
6011,Concurso 430 (06/09/2010),7,1,PAYSANDU/PA, ,SÃO RAIMUNDO/PA,0,Domingo ,H,32,4,27,13
6012,Concurso 430 (06/09/2010),8,2,ATLÉTICO/MG, ,SÃO PAULO/SP,3,Domingo ,A,30,28,27,36
6013,Concurso 430 (06/09/2010),9,2,PALMEIRAS/SP, ,CRUZEIRO/MG,3,Domingo ,A,34,30,23,25
6014,Concurso 430 (06/09/2010),10,0,AVAÍ/SC, ,ATLÉTICO/PR,1,Domingo ,A,45,18,21,35
6015,Concurso 430 (06/09/2010),11,0,CEARÁ/CE, ,VASCO DA GAMA/RJ,2,Sábado ,A,24,27,10,25
6016,Concurso 430 (06/09/2010),12,4,ATLÉTICO/GO, ,VITÓRIA/BA,1,Domingo ,H,36,16,27,21
6017,Concurso 430 (06/09/2010),13,2,INTERNACIONAL/RS, ,GRÊMIO PRUDENTE/SP,0,Domingo ,H,30,8,19,14
6018,Concurso 430 (06/09/2010),14,2,GUARANI/SP, ,FLUMINENSE/RJ,1,Domingo ,H,21,29,21,22
6019,Concurso 431 (13/09/2010),1,0,PALMEIRAS/SP, ,VASCO DA GAMA/RJ,0,Domingo ,D,35,27,24,24
6020,Concurso 431 (13/09/2010),2,2,CEARÁ/CE, ,SANTOS/SP,1,Domingo ,H,24,32,10,32
6021,Concurso 431 (13/09/2010),3,1,AVAÍ/SC, ,CRUZEIRO/MG,2,Domingo ,A,45,32,20,27
6022,Concurso 431 (13/09/2010),4,1,AMÉRICA/MG, ,CORITIBA/PR,1,Sábado ,D,24,18,18,39
6023,Concurso 431 (13/09/2010),5,1,BRASILIENSE/DF, ,SANTO ANDRÉ/SP,0,Sábado ,H,38,30,15,43
6024,Concurso 431 (13/09/2010),6,1,PORTUGUESA DESPORTOS/SP, ,FIGUEIRENSE/SC,0,Sábado ,H,25,33,25,24
6025,Concurso 431 (13/09/2010),7,1,FORTALEZA/CE, ,RIO BRANCO/AC,1,Sábado ,D,40,5,28,18
6026,Concurso 431 (13/09/2010),8,2,BOTAFOGO/RJ, ,SÃO PAULO/SP,0,Domingo ,H,35,29,32,37
6027,Concurso 431 (13/09/2010),9,1,ATLÉTICO/MG, ,GRÊMIO PRUDENTE/SP,0,Domingo ,H,31,8,29,16
6028,Concurso 431 (13/09/2010),10,0,INTERNACIONAL/RS, ,GOIÁS/GO,0,Domingo ,D,28,20,19,41
6029,Concurso 431 (13/09/2010),11,1,GUARANI/SP, ,ATLÉTICO/PR,0,Domingo ,H,22,19,21,32
6030,Concurso 431 (13/09/2010),12,0,CORINTHIANS/SP, ,GRÊMIO/RS,1,Sábado ,A,37,25,24,30
6031,Concurso 431 (13/09/2010),13,2,FLAMENGO/RJ, ,VITÓRIA/BA,2,Sábado ,D,28,14,15,24
6032,Concurso 431 (13/09/2010),14,2,ATLÉTICO/GO, ,FLUMINENSE/RJ,1,Sábado ,H,37,30,27,22
6033,Concurso 432 (20/09/2010),1,3,FLAMENGO/RJ, ,FLUMINENSE/RJ,3,Domingo ,D,27,29,17,23
6034,Concurso 432 (20/09/2010),2,0,PALMEIRAS/SP, ,SÃO PAULO/SP,2,Domingo ,A,33,28,23,38
6035,Concurso 432 (20/09/2010),3,2,ATLÉTICO/MG, ,VITÓRIA/BA,3,Domingo ,A,32,16,28,25
6036,Concurso 432 (20/09/2010),4,2,CORITIBA/PR, ,PORTUGUESA DESPORTOS/SP,0,Sábado ,H,33,26,19,31
6037,Concurso 432 (20/09/2010),5,2,AMÉRICA/RN, ,ICASA/CE,0,Sábado ,H,29,5,29,13
6038,Concurso 432 (20/09/2010),6,1,PONTE PRETA/SP, ,BAHIA/BA,2,Sábado ,A,32,31,31,29
6039,Concurso 432 (20/09/2010),7,3,BRAGANTINO/SP, ,NÁUTICO/PE,0,Sábado ,H,29,30,23,37
6040,Concurso 432 (20/09/2010),8,1,ATLÉTICO/GO, ,ATLÉTICO/PR,2,Sábado ,A,37,16,26,32
6041,Concurso 432 (20/09/2010),9,1,CEARÁ/CE, ,GOIÁS/GO,1,Domingo ,D,24,19,11,38
6042,Concurso 432 (20/09/2010),10,0,GUARANI/SP, ,SANTOS/SP,0,Domingo ,D,21,33,20,34
6043,Concurso 432 (20/09/2010),11,3,CORINTHIANS/SP, ,GRÊMIO PRUDENTE/SP,0,Sábado ,H,36,8,21,17
6044,Concurso 432 (20/09/2010),12,1,INTERNACIONAL/RS, ,VASCO DA GAMA/RJ,0,Domingo ,H,26,24,16,23
6045,Concurso 432 (20/09/2010),13,0,AVAÍ/SC, ,GRÊMIO/RS,3,Domingo ,A,42,25,22,28
6046,Concurso 432 (20/09/2010),14,2,BOTAFOGO/RJ, ,CRUZEIRO/MG,2,Sábado ,D,34,32,29,26
6047,Concurso 433 (27/09/2010),1,3,INTERNACIONAL/RS, ,CORINTHIANS/SP,2,Domingo ,H,27,21,16,26
6048,Concurso 433 (27/09/2010),2,1,FLAMENGO/RJ, ,PALMEIRAS/SP,3,Sábado ,A,28,24,20,25
6049,Concurso 433 (27/09/2010),3,4,SANTOS/SP, ,CRUZEIRO/MG,1,Sábado ,H,36,33,20,28
6050,Concurso 433 (27/09/2010),4,1,FIGUEIRENSE/SC, ,BRASILIENSE/DF,0,Sábado ,H,34,27,23,27
6051,Concurso 433 (27/09/2010),5,1,SPORT/PE, ,BAHIA/BA,2,Sábado ,A,31,33,29,30
6052,Concurso 433 (27/09/2010),6,2,AMÉRICA/RN, ,NÁUTICO/PE,1,Sábado ,H,30,27,24,39
6053,Concurso 433 (27/09/2010),7,1,DUQUE DE CAXIAS/RJ, ,ICASA/CE,0,Sábado ,H,14,5,16,15
6054,Concurso 433 (27/09/2010),8,3,ATLÉTICO/GO, ,GRÊMIO PRUDENTE/SP,0,Sábado ,H,36,8,27,20
6055,Concurso 433 (27/09/2010),9,1,BOTAFOGO/RJ, ,ATLÉTICO/PR,1,Domingo ,D,36,17,31,32
6056,Concurso 433 (27/09/2010),10,5,AVAÍ/SC, ,CEARÁ/CE,0,Domingo ,H,40,28,23,24
6057,Concurso 433 (27/09/2010),11,1,GUARANI/SP, ,VASCO DA GAMA/RJ,0,Sábado ,H,21,22,20,22
6058,Concurso 433 (27/09/2010),12,0,SÃO PAULO/SP, ,GOIÁS/GO,3,Sábado ,A,38,16,17,38
6059,Concurso 433 (27/09/2010),13,1,VITÓRIA/BA, ,FLUMINENSE/RJ,2,Domingo ,A,41,30,28,24
6060,Concurso 433 (27/09/2010),14,1,ATLÉTICO/MG, ,GRÊMIO/RS,2,Domingo ,A,31,28,29,27
6061,Concurso 434 (04/10/2010),1,1,SANTOS/SP, ,PALMEIRAS/SP,1,Sábado ,D,38,24,21,26
6062,Concurso 434 (04/10/2010),2,0,VITÓRIA/BA, ,GRÊMIO/RS,3,Sábado ,A,38,30,27,26
6063,Concurso 434 (04/10/2010),3,2,ATLÉTICO/GO, ,ATLÉTICO/MG,3,Sábado ,A,37,23,27,32
6064,Concurso 434 (04/10/2010),4,1,BRASILIA/DF, ,ARAGUAÍNA/TO,2,Sábado ,A,6,4,8,3
6065,Concurso 434 (04/10/2010),5,0,ICASA/CE, ,ASA/AL,1,Sábado ,A,21,4,14,5
6066,Concurso 434 (04/10/2010),6,1,SAMPAIO CORRÊA/MA, ,GUARANY/CE,1,Sábado ,D,1,2,0,6
6067,Concurso 434 (04/10/2010),7,2,IPATINGA/MG, ,NÁUTICO/PE,1,Sábado ,H,36,27,30,41
6068,Concurso 434 (04/10/2010),8,3,CORITIBA/PR, ,SANTO ANDRÉ/SP,2,Sábado ,H,35,28,19,43
6069,Concurso 434 (04/10/2010),9,1,BOTAFOGO/RJ, ,FLAMENGO/RJ,1,Sábado ,D,36,31,29,18
6070,Concurso 434 (04/10/2010),10,3,INTERNACIONAL/RS, ,GUARANI/SP,0,Sábado ,H,29,20,17,36
6071,Concurso 434 (04/10/2010),11,0,AVAÍ/SC, ,SÃO PAULO/SP,0,Sábado ,D,43,29,22,36
6072,Concurso 434 (04/10/2010),12,0,CRUZEIRO/MG, ,ATLÉTICO/PR,0,Sábado ,D,35,16,29,30
6073,Concurso 434 (04/10/2010),13,1,GRÊMIO PRUDENTE/SP, ,FLUMINENSE/RJ,1,Sábado ,D,8,29,4,23
6074,Concurso 434 (04/10/2010),14,2,CORINTHIANS/SP, ,CEARÁ/CE,2,Sábado ,D,38,28,18,27
6075,Concurso 435 (11/10/2010),1,1,CRUZEIRO/MG, ,FLUMINENSE/RJ,0,Domingo ,H,30,27,29,24
6076,Concurso 435 (11/10/2010),2,2,SANTOS/SP, ,ATLÉTICO/PR,0,Sábado ,H,38,16,22,28
6077,Concurso 435 (11/10/2010),3,1,GOIÁS/GO, ,VITÓRIA/BA,0,Domingo ,H,33,19,27,27
6078,Concurso 435 (11/10/2010),4,2,BRAGANTINO/SP, ,CORITIBA/PR,3,Sábado ,A,32,17,23,38
6079,Concurso 435 (11/10/2010),5,2,AMÉRICA/MG, ,BRASILIENSE/DF,1,Sábado ,H,23,26,19,24
6080,Concurso 435 (11/10/2010),6,3,VILA NOVA/GO, ,FIGUEIRENSE/SC,1,Sábado ,H,28,32,28,24
6081,Concurso 435 (11/10/2010),7,0,SPORT/PE, ,IPATINGA/MG,1,Sábado ,A,31,20,30,34
6082,Concurso 435 (11/10/2010),8,1,INTERNACIONAL/RS, ,ATLÉTICO/MG,0,Domingo ,H,31,26,17,34
6083,Concurso 435 (11/10/2010),9,2,AVAÍ/SC, ,FLAMENGO/RJ,2,Domingo ,D,41,32,20,16
6084,Concurso 435 (11/10/2010),10,2,CEARÁ/CE, ,GUARANI/SP,0,Domingo ,H,23,19,12,37
6085,Concurso 435 (11/10/2010),11,3,VASCO DA GAMA/RJ, ,GRÊMIO/RS,3,Sábado ,D,28,32,17,25
6086,Concurso 435 (11/10/2010),12,2,GRÊMIO PRUDENTE/SP, ,SÃO PAULO/SP,3,Sábado ,A,9,25,5,33
6087,Concurso 435 (11/10/2010),13,0,BOTAFOGO/RJ, ,PALMEIRAS/SP,0,Domingo ,D,35,24,28,27
6088,Concurso 435 (11/10/2010),14,3,CORINTHIANS/SP, ,ATLÉTICO/GO,4,Domingo ,A,38,27,19,25
6089,Concurso 436 (18/10/2010),1,0,FLUMINENSE/RJ, ,BOTAFOGO/RJ,0,Domingo ,D,31,32,24,24
6090,Concurso 436 (18/10/2010),2,4,SÃO PAULO/SP, ,SANTOS/SP,3,Domingo ,H,35,32,20,32
6091,Concurso 436 (18/10/2010),3,2,GRÊMIO/RS, ,CRUZEIRO/MG,1,Domingo ,H,45,33,19,32
6092,Concurso 436 (18/10/2010),4,3,SPORT/PE, ,CORITIBA/PR,2,Sábado ,H,29,20,28,38
6093,Concurso 436 (18/10/2010),5,0,SANTO ANDRÉ/SP, ,FIGUEIRENSE/SC,2,Sábado ,A,26,31,25,25
6094,Concurso 436 (18/10/2010),6,3,BAHIA/BA, ,NÁUTICO/PE,0,Sábado ,H,25,25,17,40
6095,Concurso 436 (18/10/2010),7,2,PARANÁ/PR, ,BRASILIENSE/DF,0,Sábado ,H,25,27,26,23
6096,Concurso 436 (18/10/2010),8,2,VITÓRIA/BA, ,GRÊMIO PRUDENTE/SP,0,Domingo ,H,32,8,28,23
6097,Concurso 436 (18/10/2010),9,2,ATLÉTICO/PR, ,GOIÁS/GO,1,Sábado ,H,25,18,12,36
6098,Concurso 436 (18/10/2010),10,2,ATLÉTICO/GO, ,VASCO DA GAMA/RJ,0,Domingo ,H,39,22,29,23
6099,Concurso 436 (18/10/2010),11,1,PALMEIRAS/SP, ,CEARÁ/CE,1,Domingo ,D,33,28,25,27
